svara,cluster,prec,suc,precsuc,filepath,precdir,sucdir,precsucdir
ga,ga_cluster_6,ri,ri,ri_ri,ga/cluster_6/ri_163_ri.png,asc,desc,same
ga,ga_cluster_6,ri,ma,ri_ma,ga/cluster_6/ri_149_ma.png,asc,asc,asc
ga,ga_cluster_6,sa,ri,sa_ri,ga/cluster_6/sa_165_ri.png,asc,desc,asc
ga,ga_cluster_6,ri,ma,ri_ma,ga/cluster_6/ri_50_ma.png,asc,asc,asc
ga,ga_cluster_6,ma,ri,ma_ri,ga/cluster_6/ma_92_ri.png,desc,desc,desc
ga,ga_cluster_6,ri,ma,ri_ma,ga/cluster_6/ri_54_ma.png,asc,asc,asc
ga,ga_cluster_6,silence,ri,silence_ri,ga/cluster_6/silence_0_ri.png,from_silence,desc,from_silence
ga,ga_cluster_6,ri,ma,ri_ma,ga/cluster_6/ri_171_ma.png,asc,asc,asc
ga,ga_cluster_6,sa,ri,sa_ri,ga/cluster_6/sa_167_ri.png,asc,desc,asc
ga,ga_cluster_6,ma,ri,ma_ri,ga/cluster_6/ma_109_ri.png,desc,desc,desc
ga,ga_cluster_6,ma,ri,ma_ri,ga/cluster_6/ma_86_ri.png,desc,desc,desc
ga,ga_cluster_6,ri,ma,ri_ma,ga/cluster_6/ri_48_ma.png,asc,asc,asc
ga,ga_cluster_6,sa,ri,sa_ri,ga/cluster_6/sa_166_ri.png,asc,desc,asc
ga,ga_cluster_6,ma,ri,ma_ri,ga/cluster_6/ma_94_ri.png,desc,desc,desc
ga,ga_cluster_6,ma,ri,ma_ri,ga/cluster_6/ma_91_ri.png,desc,desc,desc
ga,ga_cluster_6,ma,ri,ma_ri,ga/cluster_6/ma_112_ri.png,desc,desc,desc
ga,ga_cluster_6,ma,silence,ma_silence,ga/cluster_6/ma_180_silence.png,desc,to_silence,to_silence
ga,ga_cluster_6,ma,ri,ma_ri,ga/cluster_6/ma_110_ri.png,desc,desc,desc
ga,ga_cluster_6,ri,ma,ri_ma,ga/cluster_6/ri_98_ma.png,asc,asc,asc
ga,ga_cluster_6,ri,ma,ri_ma,ga/cluster_6/ri_32_ma.png,asc,asc,asc
ga,ga_cluster_6,ma,ri,ma_ri,ga/cluster_6/ma_93_ri.png,desc,desc,desc
ga,ga_cluster_6,ri,ma,ri_ma,ga/cluster_6/ri_3_ma.png,asc,asc,asc
ga,ga_cluster_6,silence,ma,silence_ma,ga/cluster_6/silence_34_ma.png,from_silence,asc,from_silence
ga,ga_cluster_6,ri,ma,ri_ma,ga/cluster_6/ri_150_ma.png,asc,asc,asc
ga,ga_cluster_6,ri,ma,ri_ma,ga/cluster_6/ri_7_ma.png,asc,asc,asc
ga,ga_cluster_6,ri,ri,ri_ri,ga/cluster_6/ri_173_ri.png,asc,desc,same
ga,ga_cluster_6,ri,ma,ri_ma,ga/cluster_6/ri_176_ma.png,asc,asc,asc
ga,ga_cluster_1,pa,ri,pa_ri,ga/cluster_1/pa_21_ri.png,desc,desc,desc
ga,ga_cluster_1,ma,ma,ma_ma,ga/cluster_1/ma_124_ma.png,desc,asc,same
ga,ga_cluster_1,ma,ri,ma_ri,ga/cluster_1/ma_80_ri.png,desc,desc,desc
ga,ga_cluster_1,ma,ri,ma_ri,ga/cluster_1/ma_8_ri.png,desc,desc,desc
ga,ga_cluster_1,pa,ma,pa_ma,ga/cluster_1/pa_160_ma.png,desc,asc,desc
ga,ga_cluster_1,ma,ri,ma_ri,ga/cluster_1/ma_5_ri.png,desc,desc,desc
ga,ga_cluster_1,ma,ri,ma_ri,ga/cluster_1/ma_106_ri.png,desc,desc,desc
ga,ga_cluster_1,ma,ri,ma_ri,ga/cluster_1/ma_89_ri.png,desc,desc,desc
ga,ga_cluster_1,ma,ma,ma_ma,ga/cluster_1/ma_115_ma.png,desc,asc,same
ga,ga_cluster_1,ma,ri,ma_ri,ga/cluster_1/ma_153_ri.png,desc,desc,desc
ga,ga_cluster_1,silence,ma,silence_ma,ga/cluster_1/silence_67_ma.png,from_silence,asc,from_silence
ga,ga_cluster_1,pa,ri,pa_ri,ga/cluster_1/pa_144_ri.png,desc,desc,desc
ga,ga_cluster_1,ma,ri,ma_ri,ga/cluster_1/ma_175_ri.png,desc,desc,desc
ga,ga_cluster_1,pa,ma,pa_ma,ga/cluster_1/pa_46_ma.png,desc,asc,desc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_55_ri.png,desc,desc,desc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_59_ri.png,desc,desc,desc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_47_ri.png,desc,desc,desc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_125_ri.png,desc,desc,desc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_158_ri.png,desc,desc,desc
ga,ga_cluster_0,ri,ma,ri_ma,ga/cluster_0/ri_138_ma.png,asc,asc,asc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_137_ri.png,desc,desc,desc
ga,ga_cluster_0,sa,ri,sa_ri,ga/cluster_0/sa_155_ri.png,asc,desc,asc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_142_ri.png,desc,desc,desc
ga,ga_cluster_0,ri,ma,ri_ma,ga/cluster_0/ri_136_ma.png,asc,asc,asc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_30_ri.png,desc,desc,desc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_79_ri.png,desc,desc,desc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_121_ri.png,desc,desc,desc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_105_ri.png,desc,desc,desc
ga,ga_cluster_0,sa,ri,sa_ri,ga/cluster_0/sa_156_ri.png,asc,desc,asc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_25_ri.png,desc,desc,desc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_58_ri.png,desc,desc,desc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_72_ri.png,desc,desc,desc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_27_ri.png,desc,desc,desc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_35_ri.png,desc,desc,desc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_102_ri.png,desc,desc,desc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_114_ri.png,desc,desc,desc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_19_ri.png,desc,desc,desc
ga,ga_cluster_0,pa,ri,pa_ri,ga/cluster_0/pa_36_ri.png,desc,desc,desc
ga,ga_cluster_0,sa,ri,sa_ri,ga/cluster_0/sa_168_ri.png,asc,desc,asc
ga,ga_cluster_0,ma,ri,ma_ri,ga/cluster_0/ma_116_ri.png,desc,desc,desc
ga,ga_cluster_0,ri,ma,ri_ma,ga/cluster_0/ri_140_ma.png,asc,asc,asc
ga,ga_cluster_7,ma,ri,ma_ri,ga/cluster_7/ma_146_ri.png,desc,desc,desc
ga,ga_cluster_7,ma,ri,ma_ri,ga/cluster_7/ma_82_ri.png,desc,desc,desc
ga,ga_cluster_7,ma,ri,ma_ri,ga/cluster_7/ma_127_ri.png,desc,desc,desc
ga,ga_cluster_7,ma,ri,ma_ri,ga/cluster_7/ma_69_ri.png,desc,desc,desc
ga,ga_cluster_7,ma,ri,ma_ri,ga/cluster_7/ma_119_ri.png,desc,desc,desc
ga,ga_cluster_7,ma,ri,ma_ri,ga/cluster_7/ma_2_ri.png,desc,desc,desc
ga,ga_cluster_7,ma,ri,ma_ri,ga/cluster_7/ma_70_ri.png,desc,desc,desc
ga,ga_cluster_7,ma,ri,ma_ri,ga/cluster_7/ma_134_ri.png,desc,desc,desc
ga,ga_cluster_7,ma,ri,ma_ri,ga/cluster_7/ma_44_ri.png,desc,desc,desc
ga,ga_cluster_7,ma,ri,ma_ri,ga/cluster_7/ma_68_ri.png,desc,desc,desc
ga,ga_cluster_7,pa,ri,pa_ri,ga/cluster_7/pa_135_ri.png,desc,desc,desc
ga,ga_cluster_7,ma,ri,ma_ri,ga/cluster_7/ma_132_ri.png,desc,desc,desc
ga,ga_cluster_2,ma,ri,ma_ri,ga/cluster_2/ma_101_ri.png,desc,desc,desc
ga,ga_cluster_2,ma,ri,ma_ri,ga/cluster_2/ma_113_ri.png,desc,desc,desc
ga,ga_cluster_2,ri,sa,ri_sa,ga/cluster_2/ri_11_sa.png,asc,desc,desc
ga,ga_cluster_2,ri,ma,ri_ma,ga/cluster_2/ri_145_ma.png,asc,asc,asc
ga,ga_cluster_2,ri,sa,ri_sa,ga/cluster_2/ri_120_sa.png,asc,desc,desc
ga,ga_cluster_2,ma,ri,ma_ri,ga/cluster_2/ma_111_ri.png,desc,desc,desc
ga,ga_cluster_2,ri,ma,ri_ma,ga/cluster_2/ri_159_ma.png,asc,asc,asc
ga,ga_cluster_2,ma,ri,ma_ri,ga/cluster_2/ma_96_ri.png,desc,desc,desc
ga,ga_cluster_2,ri,sa,ri_sa,ga/cluster_2/ri_128_sa.png,asc,desc,desc
ga,ga_cluster_2,ri,sa,ri_sa,ga/cluster_2/ri_15_sa.png,asc,desc,desc
ga,ga_cluster_2,ri,ma,ri_ma,ga/cluster_2/ri_118_ma.png,asc,asc,asc
ga,ga_cluster_2,ri,ma,ri_ma,ga/cluster_2/ri_169_ma.png,asc,asc,asc
ga,ga_cluster_2,ri,ma,ri_ma,ga/cluster_2/ri_56_ma.png,asc,asc,asc
ga,ga_cluster_2,ri,ma,ri_ma,ga/cluster_2/ri_139_ma.png,asc,asc,asc
ga,ga_cluster_2,ri,ma,ri_ma,ga/cluster_2/ri_88_ma.png,asc,asc,asc
ga,ga_cluster_2,ri,ma,ri_ma,ga/cluster_2/ri_20_ma.png,asc,asc,asc
ga,ga_cluster_2,ri,ma,ri_ma,ga/cluster_2/ri_90_ma.png,asc,asc,asc
ga,ga_cluster_2,ri,ma,ri_ma,ga/cluster_2/ri_133_ma.png,asc,asc,asc
ga,ga_cluster_2,ri,ma,ri_ma,ga/cluster_2/ri_71_ma.png,asc,asc,asc
ga,ga_cluster_2,ma,ri,ma_ri,ga/cluster_2/ma_85_ri.png,desc,desc,desc
ga,ga_cluster_2,ri,ma,ri_ma,ga/cluster_2/ri_28_ma.png,asc,asc,asc
ga,ga_cluster_2,ma,ri,ma_ri,ga/cluster_2/ma_87_ri.png,desc,desc,desc
ga,ga_cluster_2,ma,ri,ma_ri,ga/cluster_2/ma_95_ri.png,desc,desc,desc
ga,ga_cluster_2,ri,ma,ri_ma,ga/cluster_2/ri_107_ma.png,asc,asc,asc
ga,ga_cluster_2,ri,ma,ri_ma,ga/cluster_2/ri_123_ma.png,asc,asc,asc
ga,ga_cluster_2,ri,ma,ri_ma,ga/cluster_2/ri_131_ma.png,asc,asc,asc
ga,ga_cluster_5,pa,ri,pa_ri,ga/cluster_5/pa_130_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_129_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_63_ri.png,desc,desc,desc
ga,ga_cluster_5,pa,ri,pa_ri,ga/cluster_5/pa_23_ri.png,desc,desc,desc
ga,ga_cluster_5,pa,ri,pa_ri,ga/cluster_5/pa_40_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_4_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_38_ri.png,desc,desc,desc
ga,ga_cluster_5,pa,ri,pa_ri,ga/cluster_5/pa_151_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_57_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_49_ri.png,desc,desc,desc
ga,ga_cluster_5,pa,ri,pa_ri,ga/cluster_5/pa_81_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_65_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_22_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_178_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_51_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_83_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_62_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_60_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_39_ri.png,desc,desc,desc
ga,ga_cluster_5,pa,ri,pa_ri,ga/cluster_5/pa_154_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_177_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_122_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_99_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_42_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_104_ri.png,desc,desc,desc
ga,ga_cluster_5,ma,ri,ma_ri,ga/cluster_5/ma_33_ri.png,desc,desc,desc
ga,ga_cluster_4,ni,ri,ni_ri,ga/cluster_4/ni_12_ri.png,asc,desc,asc
ga,ga_cluster_4,ni,ri,ni_ri,ga/cluster_4/ni_43_ri.png,asc,desc,asc
ga,ga_cluster_4,ni,ri,ni_ri,ga/cluster_4/ni_16_ri.png,asc,desc,asc
ga,ga_cluster_4,ni,ri,ni_ri,ga/cluster_4/ni_13_ri.png,asc,desc,asc
ga,ga_cluster_4,ni,ri,ni_ri,ga/cluster_4/ni_31_ri.png,asc,desc,asc
ga,ga_cluster_4,ni,ri,ni_ri,ga/cluster_4/ni_17_ri.png,asc,desc,asc
ga,ga_cluster_3,sa,ma,sa_ma,ga/cluster_3/sa_103_ma.png,asc,asc,asc
ga,ga_cluster_3,ri,ri,ri_ri,ga/cluster_3/ri_14_ri.png,asc,desc,same
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_126_ma.png,asc,asc,asc
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_64_ma.png,asc,asc,asc
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_76_ma.png,asc,asc,asc
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_52_ma.png,asc,asc,asc
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_74_ma.png,asc,asc,asc
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_66_ma.png,asc,asc,asc
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_78_ma.png,asc,asc,asc
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_147_ma.png,asc,asc,asc
ga,ga_cluster_3,ri,ri,ri_ri,ga/cluster_3/ri_174_ri.png,asc,desc,same
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_29_ma.png,asc,asc,asc
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_37_ma.png,asc,asc,asc
ga,ga_cluster_3,ma,ri,ma_ri,ga/cluster_3/ma_77_ri.png,desc,desc,desc
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_179_ma.png,asc,asc,asc
ga,ga_cluster_3,ri,ri,ri_ri,ga/cluster_3/ri_10_ri.png,asc,desc,same
ga,ga_cluster_3,ma,ri,ma_ri,ga/cluster_3/ma_75_ri.png,desc,desc,desc
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_141_ma.png,asc,asc,asc
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_41_ma.png,asc,asc,asc
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_1_ma.png,asc,asc,asc
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_84_ma.png,asc,asc,asc
ga,ga_cluster_3,sa,ma,sa_ma,ga/cluster_3/sa_26_ma.png,asc,asc,asc
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_24_ma.png,asc,asc,asc
ga,ga_cluster_3,silence,ma,silence_ma,ga/cluster_3/silence_18_ma.png,from_silence,asc,from_silence
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_9_ma.png,asc,asc,asc
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_61_ma.png,asc,asc,asc
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_45_ma.png,asc,asc,asc
ga,ga_cluster_3,ma,ri,ma_ri,ga/cluster_3/ma_108_ri.png,desc,desc,desc
ga,ga_cluster_3,ri,ma,ri_ma,ga/cluster_3/ri_152_ma.png,asc,asc,asc
ni,ni_cluster_6,sa,dha,sa_dha,ni/cluster_6/sa_31_dha.png,desc,desc,desc
ni,ni_cluster_6,ri,dha,ri_dha,ni/cluster_6/ri_55_dha.png,desc,desc,desc
ni,ni_cluster_6,sa,dha,sa_dha,ni/cluster_6/sa_59_dha.png,desc,desc,desc
ni,ni_cluster_6,sa,dha,sa_dha,ni/cluster_6/sa_40_dha.png,desc,desc,desc
ni,ni_cluster_6,sa,dha,sa_dha,ni/cluster_6/sa_48_dha.png,desc,desc,desc
ni,ni_cluster_6,sa,dha,sa_dha,ni/cluster_6/sa_58_dha.png,desc,desc,desc
ni,ni_cluster_6,ri,dha,ri_dha,ni/cluster_6/ri_65_dha.png,desc,desc,desc
ni,ni_cluster_6,ri,dha,ri_dha,ni/cluster_6/ri_50_dha.png,desc,desc,desc
ni,ni_cluster_1,ri,sa,ri_sa,ni/cluster_1/ri_29_sa.png,desc,asc,desc
ni,ni_cluster_1,sa,dha,sa_dha,ni/cluster_1/sa_42_dha.png,desc,desc,desc
ni,ni_cluster_1,pa,dha,pa_dha,ni/cluster_1/pa_28_dha.png,asc,desc,asc
ni,ni_cluster_1,ri,sa,ri_sa,ni/cluster_1/ri_52_sa.png,desc,asc,desc
ni,ni_cluster_1,pa,dha,pa_dha,ni/cluster_1/pa_34_dha.png,asc,desc,asc
ni,ni_cluster_1,pa,dha,pa_dha,ni/cluster_1/pa_24_dha.png,asc,desc,asc
ni,ni_cluster_1,ri,sa,ri_sa,ni/cluster_1/ri_12_sa.png,desc,asc,desc
ni,ni_cluster_1,pa,dha,pa_dha,ni/cluster_1/pa_47_dha.png,asc,desc,asc
ni,ni_cluster_1,pa,dha,pa_dha,ni/cluster_1/pa_25_dha.png,asc,desc,asc
ni,ni_cluster_1,pa,dha,pa_dha,ni/cluster_1/pa_35_dha.png,asc,desc,asc
ni,ni_cluster_1,pa,dha,pa_dha,ni/cluster_1/pa_37_dha.png,asc,desc,asc
ni,ni_cluster_1,pa,dha,pa_dha,ni/cluster_1/pa_27_dha.png,asc,desc,asc
ni,ni_cluster_1,pa,dha,pa_dha,ni/cluster_1/pa_45_dha.png,asc,desc,asc
ni,ni_cluster_1,pa,dha,pa_dha,ni/cluster_1/pa_26_dha.png,asc,desc,asc
ni,ni_cluster_1,pa,dha,pa_dha,ni/cluster_1/pa_36_dha.png,asc,desc,asc
ni,ni_cluster_0,dha,sa,dha_sa,ni/cluster_0/dha_11_sa.png,asc,asc,asc
ni,ni_cluster_0,dha,sa,dha_sa,ni/cluster_0/dha_33_sa.png,asc,asc,asc
ni,ni_cluster_0,dha,dha,dha_dha,ni/cluster_0/dha_69_dha.png,asc,desc,same
ni,ni_cluster_0,dha,sa,dha_sa,ni/cluster_0/dha_4_sa.png,asc,asc,asc
ni,ni_cluster_0,dha,ni,dha_ni,ni/cluster_0/dha_20_ni.png,asc,same,asc
ni,ni_cluster_0,dha,ni,dha_ni,ni/cluster_0/dha_22_ni.png,asc,same,asc
ni,ni_cluster_0,dha,sa,dha_sa,ni/cluster_0/dha_9_sa.png,asc,asc,asc
ni,ni_cluster_2,sa,dha,sa_dha,ni/cluster_2/sa_43_dha.png,desc,desc,desc
ni,ni_cluster_2,sa,dha,sa_dha,ni/cluster_2/sa_53_dha.png,desc,desc,desc
ni,ni_cluster_2,sa,dha,sa_dha,ni/cluster_2/sa_39_dha.png,desc,desc,desc
ni,ni_cluster_2,ri,dha,ri_dha,ni/cluster_2/ri_68_dha.png,desc,desc,desc
ni,ni_cluster_2,ri,ri,ri_ri,ni/cluster_2/ri_49_ri.png,desc,asc,same
ni,ni_cluster_2,sa,dha,sa_dha,ni/cluster_2/sa_51_dha.png,desc,desc,desc
ni,ni_cluster_2,sa,dha,sa_dha,ni/cluster_2/sa_8_dha.png,desc,desc,desc
ni,ni_cluster_2,ri,dha,ri_dha,ni/cluster_2/ri_64_dha.png,desc,desc,desc
ni,ni_cluster_2,ri,ri,ri_ri,ni/cluster_2/ri_54_ri.png,desc,asc,same
ni,ni_cluster_2,sa,dha,sa_dha,ni/cluster_2/sa_71_dha.png,desc,desc,desc
ni,ni_cluster_2,sa,dha,sa_dha,ni/cluster_2/sa_46_dha.png,desc,desc,desc
ni,ni_cluster_5,dha,sa,dha_sa,ni/cluster_5/dha_60_sa.png,asc,asc,asc
ni,ni_cluster_5,dha,sa,dha_sa,ni/cluster_5/dha_70_sa.png,asc,asc,asc
ni,ni_cluster_5,sa,sa,sa_sa,ni/cluster_5/sa_63_sa.png,desc,asc,same
ni,ni_cluster_5,dha,sa,dha_sa,ni/cluster_5/dha_66_sa.png,asc,asc,asc
ni,ni_cluster_5,dha,sa,dha_sa,ni/cluster_5/dha_74_sa.png,asc,asc,asc
ni,ni_cluster_5,dha,sa,dha_sa,ni/cluster_5/dha_5_sa.png,asc,asc,asc
ni,ni_cluster_5,dha,sa,dha_sa,ni/cluster_5/dha_1_sa.png,asc,asc,asc
ni,ni_cluster_5,dha,sa,dha_sa,ni/cluster_5/dha_61_sa.png,asc,asc,asc
ni,ni_cluster_5,dha,sa,dha_sa,ni/cluster_5/dha_73_sa.png,asc,asc,asc
ni,ni_cluster_5,sa,dha,sa_dha,ni/cluster_5/sa_44_dha.png,desc,desc,desc
ni,ni_cluster_5,sa,sa,sa_sa,ni/cluster_5/sa_21_sa.png,desc,asc,same
ni,ni_cluster_5,dha,sa,dha_sa,ni/cluster_5/dha_7_sa.png,asc,asc,asc
ni,ni_cluster_4,ri,sa,ri_sa,ni/cluster_4/ri_56_sa.png,desc,asc,desc
ni,ni_cluster_4,ri,sa,ri_sa,ni/cluster_4/ri_32_sa.png,desc,asc,desc
ni,ni_cluster_4,silence,sa,silence_sa,ni/cluster_4/silence_6_sa.png,from_silence,asc,from_silence
ni,ni_cluster_4,ri,sa,ri_sa,ni/cluster_4/ri_41_sa.png,desc,asc,desc
ni,ni_cluster_4,ri,sa,ri_sa,ni/cluster_4/ri_18_sa.png,desc,asc,desc
ni,ni_cluster_3,sa,ga,sa_ga,ni/cluster_3/sa_19_ga.png,desc,asc,asc
ni,ni_cluster_3,sa,dha,sa_dha,ni/cluster_3/sa_14_dha.png,desc,desc,desc
ni,ni_cluster_3,sa,sa,sa_sa,ni/cluster_3/sa_72_sa.png,desc,asc,same
ni,ni_cluster_3,sa,ga,sa_ga,ni/cluster_3/sa_13_ga.png,desc,asc,asc
ni,ni_cluster_3,ni,dha,ni_dha,ni/cluster_3/ni_10_dha.png,same,desc,desc
ni,ni_cluster_3,dha,sa,dha_sa,ni/cluster_3/dha_23_sa.png,asc,asc,asc
ni,ni_cluster_3,dha,sa,dha_sa,ni/cluster_3/dha_15_sa.png,asc,asc,asc
ni,ni_cluster_3,sa,ga,sa_ga,ni/cluster_3/sa_16_ga.png,desc,asc,asc
ni,ni_cluster_3,sa,dha,sa_dha,ni/cluster_3/sa_57_dha.png,desc,desc,desc
ni,ni_cluster_3,ni,dha,ni_dha,ni/cluster_3/ni_3_dha.png,same,desc,desc
ni,ni_cluster_3,silence,silence,silence_silence,ni/cluster_3/silence_0_silence.png,from_silence,to_silence,to_silence
ni,ni_cluster_3,sa,ni,sa_ni,ni/cluster_3/sa_2_ni.png,desc,same,desc
ma,ma_cluster_6,ga,pa,ga_pa,ma/cluster_6/ga_98_pa.png,asc,asc,asc
ma,ma_cluster_6,ga,ga,ga_ga,ma/cluster_6/ga_93_ga.png,asc,desc,same
ma,ma_cluster_6,pa,ga,pa_ga,ma/cluster_6/pa_73_ga.png,desc,desc,desc
ma,ma_cluster_6,ga,ga,ga_ga,ma/cluster_6/ga_100_ga.png,asc,desc,same
ma,ma_cluster_6,ga,pa,ga_pa,ma/cluster_6/ga_0_pa.png,asc,asc,asc
ma,ma_cluster_6,ga,pa,ga_pa,ma/cluster_6/ga_4_pa.png,asc,asc,asc
ma,ma_cluster_6,ga,ga,ga_ga,ma/cluster_6/ga_21_ga.png,asc,desc,same
ma,ma_cluster_6,ga,ga,ga_ga,ma/cluster_6/ga_122_ga.png,asc,desc,same
ma,ma_cluster_6,ga,pa,ga_pa,ma/cluster_6/ga_49_pa.png,asc,asc,asc
ma,ma_cluster_6,silence,pa,silence_pa,ma/cluster_6/silence_37_pa.png,from_silence,asc,from_silence
ma,ma_cluster_6,ga,ga,ga_ga,ma/cluster_6/ga_71_ga.png,asc,desc,same
ma,ma_cluster_6,ga,pa,ga_pa,ma/cluster_6/ga_68_pa.png,asc,asc,asc
ma,ma_cluster_6,ga,ga,ga_ga,ma/cluster_6/ga_63_ga.png,asc,desc,same
ma,ma_cluster_6,ga,pa,ga_pa,ma/cluster_6/ga_114_pa.png,asc,asc,asc
ma,ma_cluster_6,ga,pa,ga_pa,ma/cluster_6/ga_89_pa.png,asc,asc,asc
ma,ma_cluster_6,ga,pa,ga_pa,ma/cluster_6/ga_91_pa.png,asc,asc,asc
ma,ma_cluster_6,ga,pa,ga_pa,ma/cluster_6/ga_70_pa.png,asc,asc,asc
ma,ma_cluster_1,pa,ga,pa_ga,ma/cluster_1/pa_92_ga.png,desc,desc,desc
ma,ma_cluster_1,pa,ga,pa_ga,ma/cluster_1/pa_101_ga.png,desc,desc,desc
ma,ma_cluster_1,pa,ga,pa_ga,ma/cluster_1/pa_34_ga.png,desc,desc,desc
ma,ma_cluster_1,pa,ga,pa_ga,ma/cluster_1/pa_61_ga.png,desc,desc,desc
ma,ma_cluster_1,dha,pa,dha_pa,ma/cluster_1/dha_125_pa.png,desc,asc,desc
ma,ma_cluster_1,pa,ga,pa_ga,ma/cluster_1/pa_59_ga.png,desc,desc,desc
ma,ma_cluster_1,pa,ga,pa_ga,ma/cluster_1/pa_82_ga.png,desc,desc,desc
ma,ma_cluster_1,dha,ga,dha_ga,ma/cluster_1/dha_23_ga.png,desc,desc,desc
ma,ma_cluster_1,pa,ga,pa_ga,ma/cluster_1/pa_43_ga.png,desc,desc,desc
ma,ma_cluster_1,pa,ga,pa_ga,ma/cluster_1/pa_96_ga.png,desc,desc,desc
ma,ma_cluster_1,pa,ga,pa_ga,ma/cluster_1/pa_88_ga.png,desc,desc,desc
ma,ma_cluster_1,pa,ga,pa_ga,ma/cluster_1/pa_105_ga.png,desc,desc,desc
ma,ma_cluster_1,pa,ga,pa_ga,ma/cluster_1/pa_65_ga.png,desc,desc,desc
ma,ma_cluster_1,pa,ga,pa_ga,ma/cluster_1/pa_41_ga.png,desc,desc,desc
